NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_0207,sim_207,131287929,131287929,11315,vaccine_settings_207.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_207.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_207.csv,-1,routine,0.5126953125,4,0.38994140625,0.043212890625,0.086865234375
sim_0208,sim_208,179577742,179577742,11315,vaccine_settings_208.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_208.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_208.csv,-1,routine,0.0439453125,4,0.32431640625,0.066650390625,0.138427734375
sim_0209,sim_209,952214747,952214747,11315,vaccine_settings_209.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_209.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_209.csv,-1,routine,0.5439453125,4,0.67431640625,0.141650390625,0.063427734375
sim_0210,sim_210,1338533249,1338533249,11315,vaccine_settings_210.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_210.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_210.csv,-1,routine,0.2939453125,4,0.84931640625,0.029150390625,0.025927734375
sim_0211,sim_211,565896244,565896244,11315,vaccine_settings_211.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_211.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_211.csv,-1,routine,0.7939453125,4,0.49931640625,0.104150390625,0.100927734375
sim_0220,sim_220,469316619,469316619,11315,vaccine_settings_220.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_220.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_220.csv,-1,routine,0.2314453125,4,0.71806640625,0.132275390625,0.091552734375
sim_0221,sim_221,1241953624,1241953624,11315,vaccine_settings_221.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_221.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_221.csv,-1,routine,0.7314453125,4,0.36806640625,0.057275390625,0.016552734375
sim_0222,sim_222,855635121,855635121,11315,vaccine_settings_222.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_222.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_222.csv,-1,routine,0.4814453125,4,0.19306640625,0.094775390625,0.054052734375
sim_0223,sim_223,82998116,82998116,11315,vaccine_settings_223.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_223.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_223.csv,-1,routine,0.9814453125,4,0.54306640625,0.019775390625,0.129052734375
sim_0224,sim_224,58853210,58853210,11315,vaccine_settings_224.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_224.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_224.csv,-1,routine,0.2158203125,4,0.48837890625,0.083056640625,0.009521484375
sim_0225,sim_225,831490215,831490215,11315,vaccine_settings_225.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_225.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_225.csv,-1,routine,0.7158203125,4,0.83837890625,0.008056640625,0.084521484375
sim_0226,sim_226,1217808717,1217808717,11315,vaccine_settings_226.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_226.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_226.csv,-1,routine,0.4658203125,4,0.66337890625,0.120556640625,0.122021484375
sim_0227,sim_227,445171712,445171712,11315,vaccine_settings_227.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_227.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_227.csv,-1,routine,0.9658203125,4,0.31337890625,0.045556640625,0.047021484375
sim_0228,sim_228,638330964,638330964,11315,vaccine_settings_228.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_228.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_228.csv,-1,routine,0.3408203125,4,0.75087890625,0.101806640625,0.140771484375
sim_0229,sim_229,1410967969,1410967969,11315,vaccine_settings_229.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_229.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_229.csv,-1,routine,0.8408203125,4,0.40087890625,0.026806640625,0.065771484375
sim_0230,sim_230,1024649466,1024649466,11315,vaccine_settings_230.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_230.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_230.csv,-1,routine,0.0908203125,4,0.22587890625,0.139306640625,0.028271484375
sim_0231,sim_231,252012461,252012461,11315,vaccine_settings_231.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_231.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_231.csv,-1,routine,0.5908203125,4,0.57587890625,0.064306640625,0.103271484375
sim_0232,sim_232,348592087,348592087,11315,vaccine_settings_232.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_232.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_232.csv,-1,routine,0.4033203125,4,0.26962890625,0.036181640625,0.075146484375
sim_0233,sim_233,1121229092,1121229092,11315,vaccine_settings_233.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_233.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_233.csv,-1,routine,0.9033203125,4,0.61962890625,0.111181640625,0.000146484375
sim_0234,sim_234,1507547594,1507547594,11315,vaccine_settings_234.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_234.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_234.csv,-1,routine,0.1533203125,4,0.79462890625,0.073681640625,0.037646484375
sim_0235,sim_235,734910589,734910589,11315,vaccine_settings_235.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_235.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_235.csv,-1,routine,0.6533203125,4,0.44462890625,0.148681640625,0.112646484375
sim_0236,sim_236,541751338,541751338,11315,vaccine_settings_236.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_236.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_236.csv,-1,routine,0.0283203125,4,0.53212890625,0.017431640625,0.056396484375
sim_0237,sim_237,1314388343,1314388343,11315,vaccine_settings_237.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_237.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_237.csv,-1,routine,0.5283203125,4,0.18212890625,0.092431640625,0.131396484375
sim_0238,sim_238,928069840,928069840,11315,vaccine_settings_238.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_238.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_238.csv,-1,routine,0.2783203125,4,0.35712890625,0.054931640625,0.093896484375
sim_0239,sim_239,155432835,155432835,11315,vaccine_settings_239.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_239.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_239.csv,-1,routine,0.7783203125,4,0.70712890625,0.129931640625,0.018896484375
sim_0240,sim_240,107143023,107143023,11315,vaccine_settings_240.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_240.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_240.csv,-1,routine,0.3095703125,4,0.59775390625,0.134619140625,0.051708984375
sim_0241,sim_241,879780028,879780028,11315,vaccine_settings_241.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_241.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_241.csv,-1,routine,0.8095703125,4,0.24775390625,0.059619140625,0.126708984375
sim_0242,sim_242,1266098530,1266098530,11315,vaccine_settings_242.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_242.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_242.csv,-1,routine,0.0595703125,4,0.42275390625,0.097119140625,0.089208984375
sim_0243,sim_243,493461525,493461525,11315,vaccine_settings_243.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_243.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_243.csv,-1,routine,0.5595703125,4,0.77275390625,0.022119140625,0.014208984375
sim_0244,sim_244,686620776,686620776,11315,vaccine_settings_244.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_244.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_244.csv,-1,routine,0.1845703125,4,0.16025390625,0.115869140625,0.107958984375
sim_0245,sim_245,1459257781,1459257781,11315,vaccine_settings_245.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_245.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_245.csv,-1,routine,0.6845703125,4,0.51025390625,0.040869140625,0.032958984375
sim_0246,sim_246,1072939279,1072939279,11315,vaccine_settings_246.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_246.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_246.csv,-1,routine,0.4345703125,4,0.68525390625,0.078369140625,0.070458984375
sim_0247,sim_247,300302274,300302274,11315,vaccine_settings_247.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_247.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_247.csv,-1,routine,0.9345703125,4,0.33525390625,0.003369140625,0.145458984375
sim_0248,sim_248,203722648,203722648,11315,vaccine_settings_248.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_248.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_248.csv,-1,routine,0.1220703125,4,0.81650390625,0.050244140625,0.117333984375
sim_0249,sim_249,976359653,976359653,11315,vaccine_settings_249.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_249.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_249.csv,-1,routine,0.6220703125,4,0.46650390625,0.125244140625,0.042333984375
sim_0250,sim_250,1362678156,1362678156,11315,vaccine_settings_250.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_250.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_250.csv,-1,routine,0.3720703125,4,0.29150390625,0.012744140625,0.004833984375
sim_0251,sim_251,590041151,590041151,11315,vaccine_settings_251.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_251.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_251.csv,-1,routine,0.8720703125,4,0.64150390625,0.087744140625,0.079833984375
sim_0252,sim_252,396881900,396881900,11315,vaccine_settings_252.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_252.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_252.csv,-1,routine,0.4970703125,4,0.37900390625,0.068994140625,0.023583984375
sim_0253,sim_253,1169518905,1169518905,11315,vaccine_settings_253.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_253.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_253.csv,-1,routine,0.9970703125,4,0.72900390625,0.143994140625,0.098583984375
sim_0254,sim_254,783200402,783200402,11315,vaccine_settings_254.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_254.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_254.csv,-1,routine,0.2470703125,4,0.55400390625,0.031494140625,0.136083984375
sim_0255,sim_255,10563397,10563397,11315,vaccine_settings_255.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_255.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_255.csv,-1,routine,0.7470703125,4,0.20400390625,0.106494140625,0.061083984375
sim_0256,sim_256,7545284,7545284,11315,vaccine_settings_256.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_256.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_256.csv,-1,routine,0.2490234375,4,0.83701171875,0.064599609375,0.028564453125
sim_0257,sim_257,780182289,780182289,11315,vaccine_settings_257.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_257.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_257.csv,-1,routine,0.7490234375,4,0.48701171875,0.139599609375,0.103564453125
sim_0258,sim_258,1166500791,1166500791,11315,vaccine_settings_258.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_258.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_258.csv,-1,routine,0.4990234375,4,0.31201171875,0.027099609375,0.141064453125
sim_0259,sim_259,393863786,393863786,11315,vaccine_settings_259.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_259.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_259.csv,-1,routine,0.9990234375,4,0.66201171875,0.102099609375,0.066064453125
sim_0260,sim_260,587023038,587023038,11315,vaccine_settings_260.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_260.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_260.csv,-1,routine,0.3740234375,4,0.39951171875,0.045849609375,0.122314453125
sim_0261,sim_261,1359660043,1359660043,11315,vaccine_settings_261.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_261.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_261.csv,-1,routine,0.8740234375,4,0.74951171875,0.120849609375,0.047314453125
sim_0262,sim_262,973341540,973341540,11315,vaccine_settings_262.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_262.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_262.csv,-1,routine,0.1240234375,4,0.57451171875,0.008349609375,0.009814453125
sim_0263,sim_263,200704535,200704535,11315,vaccine_settings_263.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_263.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_263.csv,-1,routine,0.6240234375,4,0.22451171875,0.083349609375,0.084814453125
sim_0272,sim_272,152414722,152414722,11315,vaccine_settings_272.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_272.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_272.csv,-1,routine,0.2802734375,4,0.24638671875,0.003662109375,0.070751953125
sim_0273,sim_273,925051727,925051727,11315,vaccine_settings_273.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_273.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_273.csv,-1,routine,0.7802734375,4,0.59638671875,0.078662109375,0.145751953125
sim_0274,sim_274,1311370230,1311370230,11315,vaccine_settings_274.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_274.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_274.csv,-1,routine,0.0302734375,4,0.77138671875,0.041162109375,0.108251953125
sim_0275,sim_275,538733225,538733225,11315,vaccine_settings_275.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_275.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_275.csv,-1,routine,0.5302734375,4,0.42138671875,0.116162109375,0.033251953125
sim_0284,sim_284,442153599,442153599,11315,vaccine_settings_284.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_284.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_284.csv,-1,routine,0.4677734375,4,0.72763671875,0.088037109375,0.005126953125
sim_0285,sim_285,1214790604,1214790604,11315,vaccine_settings_285.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_285.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_285.csv,-1,routine,0.9677734375,4,0.37763671875,0.013037109375,0.080126953125
sim_0286,sim_286,828472102,828472102,11315,vaccine_settings_286.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_286.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_286.csv,-1,routine,0.2177734375,4,0.20263671875,0.125537109375,0.117626953125
sim_0287,sim_287,55835097,55835097,11315,vaccine_settings_287.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_287.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_287.csv,-1,routine,0.7177734375,4,0.55263671875,0.050537109375,0.042626953125
sim_0288,sim_288,79980003,79980003,11315,vaccine_settings_288.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_288.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_288.csv,-1,routine,0.4833984375,4,0.43232421875,0.146630859375,0.077783203125
sim_0289,sim_289,852617008,852617008,11315,vaccine_settings_289.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_289.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_289.csv,-1,routine,0.9833984375,4,0.78232421875,0.071630859375,0.002783203125
sim_0290,sim_290,1238935510,1238935510,11315,vaccine_settings_290.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_290.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_290.csv,-1,routine,0.2333984375,4,0.60732421875,0.109130859375,0.040283203125
sim_0291,sim_291,466298505,466298505,11315,vaccine_settings_291.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_291.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_291.csv,-1,routine,0.7333984375,4,0.25732421875,0.034130859375,0.115283203125
sim_0292,sim_292,659457757,659457757,11315,vaccine_settings_292.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_292.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_292.csv,-1,routine,0.1083984375,4,0.69482421875,0.127880859375,0.059033203125
sim_0293,sim_293,1432094762,1432094762,11315,vaccine_settings_293.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_293.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_293.csv,-1,routine,0.6083984375,4,0.34482421875,0.052880859375,0.134033203125
sim_0294,sim_294,1045776259,1045776259,11315,vaccine_settings_294.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_294.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_294.csv,-1,routine,0.3583984375,4,0.16982421875,0.090380859375,0.096533203125
sim_0295,sim_295,273139254,273139254,11315,vaccine_settings_295.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_295.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_295.csv,-1,routine,0.8583984375,4,0.51982421875,0.015380859375,0.021533203125
sim_0320,sim_320,43762643,43762643,11315,vaccine_settings_320.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_320.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_320.csv,-1,routine,0.3505859375,4,0.52529296875,0.093896484375,0.003955078125
sim_0321,sim_321,816399648,816399648,11315,vaccine_settings_321.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_321.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_321.csv,-1,routine,0.8505859375,4,0.17529296875,0.018896484375,0.078955078125
sim_0322,sim_322,1202718151,1202718151,11315,vaccine_settings_322.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_322.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_322.csv,-1,routine,0.1005859375,4,0.35029296875,0.131396484375,0.116455078125
sim_0323,sim_323,430081146,430081146,11315,vaccine_settings_323.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_323.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_323.csv,-1,routine,0.6005859375,4,0.70029296875,0.056396484375,0.041455078125
sim_0324,sim_324,623240397,623240397,11315,vaccine_settings_324.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_324.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_324.csv,-1,routine,0.2255859375,4,0.26279296875,0.075146484375,0.135205078125
sim_0325,sim_325,1395877402,1395877402,11315,vaccine_settings_325.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_325.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_325.csv,-1,routine,0.7255859375,4,0.61279296875,0.000146484375,0.060205078125
sim_0326,sim_326,1009558900,1009558900,11315,vaccine_settings_326.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_326.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_326.csv,-1,routine,0.4755859375,4,0.78779296875,0.112646484375,0.022705078125
sim_0327,sim_327,236921895,236921895,11315,vaccine_settings_327.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_327.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_327.csv,-1,routine,0.9755859375,4,0.43779296875,0.037646484375,0.097705078125
sim_0328,sim_328,333501520,333501520,11315,vaccine_settings_328.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_328.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_328.csv,-1,routine,0.0380859375,4,0.74404296875,0.009521484375,0.088330078125
sim_0329,sim_329,1106138525,1106138525,11315,vaccine_settings_329.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_329.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_329.csv,-1,routine,0.5380859375,4,0.39404296875,0.084521484375,0.013330078125
sim_0330,sim_330,1492457028,1492457028,11315,vaccine_settings_330.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_330.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_330.csv,-1,routine,0.2880859375,4,0.21904296875,0.047021484375,0.050830078125
sim_0331,sim_331,719820023,719820023,11315,vaccine_settings_331.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_331.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_331.csv,-1,routine,0.7880859375,4,0.56904296875,0.122021484375,0.125830078125
sim_0340,sim_340,768109836,768109836,11315,vaccine_settings_340.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_340.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_340.csv,-1,routine,0.2568359375,4,0.80966796875,0.136083984375,0.102392578125
sim_0341,sim_341,1540746841,1540746841,11315,vaccine_settings_341.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_341.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_341.csv,-1,routine,0.7568359375,4,0.45966796875,0.061083984375,0.027392578125
sim_0342,sim_342,1154428338,1154428338,11315,vaccine_settings_342.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_342.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_342.csv,-1,routine,0.0068359375,4,0.28466796875,0.098583984375,0.064892578125
sim_0343,sim_343,381791333,381791333,11315,vaccine_settings_343.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_343.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_343.csv,-1,routine,0.5068359375,4,0.63466796875,0.023583984375,0.139892578125
sim_0344,sim_344,285211707,285211707,11315,vaccine_settings_344.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_344.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_344.csv,-1,routine,0.4443359375,4,0.15341796875,0.070458984375,0.130517578125
