SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_329,1106540272,1106540272,11315,vaccine_settings_329.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_329.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_329.csv,-1,routine,0.5380859375,1,0.3486328125,0.3486328125
sim_330,1492999085,1492999085,11315,vaccine_settings_330.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_330.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_330.csv,-1,routine,0.2880859375,1,0.0986328125,0.0986328125
sim_331,720081460,720081460,11315,vaccine_settings_331.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_331.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_331.csv,-1,routine,0.7880859375,1,0.5986328125,0.5986328125
sim_332,526852053,526852053,11315,vaccine_settings_332.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_332.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_332.csv,-1,routine,0.4130859375,1,0.4736328125,0.4736328125
sim_333,1299769678,1299769678,11315,vaccine_settings_333.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_333.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_333.csv,-1,routine,0.9130859375,1,0.9736328125,0.9736328125
sim_334,913310866,913310866,11315,vaccine_settings_334.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_334.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_334.csv,-1,routine,0.1630859375,1,0.7236328125,0.7236328125
sim_335,140393241,140393241,11315,vaccine_settings_335.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_335.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_335.csv,-1,routine,0.6630859375,1,0.2236328125,0.2236328125
sim_336,188700593,188700593,11315,vaccine_settings_336.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_336.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_336.csv,-1,routine,0.1318359375,1,0.3173828125,0.3173828125
sim_337,961618218,961618218,11315,vaccine_settings_337.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_337.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_337.csv,-1,routine,0.6318359375,1,0.8173828125,0.8173828125
sim_338,1348077030,1348077030,11315,vaccine_settings_338.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_338.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_338.csv,-1,routine,0.3818359375,1,0.5673828125,0.5673828125
sim_339,575159405,575159405,11315,vaccine_settings_339.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_339.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_339.csv,-1,routine,0.8818359375,1,0.0673828125,0.0673828125
sim_340,768388811,768388811,11315,vaccine_settings_340.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_340.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_340.csv,-1,routine,0.2568359375,1,0.9423828125,0.9423828125
sim_341,1541306436,1541306436,11315,vaccine_settings_341.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_341.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_341.csv,-1,routine,0.7568359375,1,0.4423828125,0.4423828125
sim_342,1154847624,1154847624,11315,vaccine_settings_342.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_342.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_342.csv,-1,routine,0.0068359375,1,0.1923828125,0.1923828125
sim_343,381929999,381929999,11315,vaccine_settings_343.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_343.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_343.csv,-1,routine,0.5068359375,1,0.6923828125,0.6923828125
sim_344,285315296,285315296,11315,vaccine_settings_344.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_344.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_344.csv,-1,routine,0.4443359375,1,0.0048828125,0.0048828125
sim_345,1058232921,1058232921,11315,vaccine_settings_345.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_345.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_345.csv,-1,routine,0.9443359375,1,0.5048828125,0.5048828125
sim_346,1444691733,1444691733,11315,vaccine_settings_346.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_346.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_346.csv,-1,routine,0.1943359375,1,0.7548828125,0.7548828125
sim_347,671774108,671774108,11315,vaccine_settings_347.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_347.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_347.csv,-1,routine,0.6943359375,1,0.2548828125,0.2548828125
sim_348,478544702,478544702,11315,vaccine_settings_348.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_348.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_348.csv,-1,routine,0.0693359375,1,0.6298828125,0.6298828125
sim_349,1251462327,1251462327,11315,vaccine_settings_349.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_349.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_349.csv,-1,routine,0.5693359375,1,0.1298828125,0.1298828125
sim_350,865003514,865003514,11315,vaccine_settings_350.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_350.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_350.csv,-1,routine,0.3193359375,1,0.3798828125,0.3798828125
sim_351,92085889,92085889,11315,vaccine_settings_351.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_351.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_351.csv,-1,routine,0.8193359375,1,0.8798828125,0.8798828125
sim_352,67932214,67932214,11315,vaccine_settings_352.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_352.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_352.csv,-1,routine,0.1162109375,1,0.0830078125,0.0830078125
sim_353,840849839,840849839,11315,vaccine_settings_353.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_353.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_353.csv,-1,routine,0.6162109375,1,0.5830078125,0.5830078125
sim_354,1227308651,1227308651,11315,vaccine_settings_354.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_354.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_354.csv,-1,routine,0.3662109375,1,0.8330078125,0.8330078125
sim_355,454391026,454391026,11315,vaccine_settings_355.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_355.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_355.csv,-1,routine,0.8662109375,1,0.3330078125,0.3330078125
sim_356,647620432,647620432,11315,vaccine_settings_356.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_356.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_356.csv,-1,routine,0.4912109375,1,0.7080078125,0.7080078125
sim_357,1420538057,1420538057,11315,vaccine_settings_357.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_357.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_357.csv,-1,routine,0.9912109375,1,0.2080078125,0.2080078125
sim_358,1034079245,1034079245,11315,vaccine_settings_358.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_358.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_358.csv,-1,routine,0.2412109375,1,0.4580078125,0.4580078125
sim_359,261161620,261161620,11315,vaccine_settings_359.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_359.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_359.csv,-1,routine,0.7412109375,1,0.9580078125,0.9580078125
sim_360,357776323,357776323,11315,vaccine_settings_360.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_360.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_360.csv,-1,routine,0.3037109375,1,0.2705078125,0.2705078125
sim_361,1130693948,1130693948,11315,vaccine_settings_361.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_361.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_361.csv,-1,routine,0.8037109375,1,0.7705078125,0.7705078125
sim_362,1517152761,1517152761,11315,vaccine_settings_362.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_362.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_362.csv,-1,routine,0.0537109375,1,0.5205078125,0.5205078125
sim_363,744235136,744235136,11315,vaccine_settings_363.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_363.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_363.csv,-1,routine,0.5537109375,1,0.0205078125,0.0205078125
sim_364,551005729,551005729,11315,vaccine_settings_364.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_364.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_364.csv,-1,routine,0.1787109375,1,0.8955078125,0.8955078125
sim_365,1323923354,1323923354,11315,vaccine_settings_365.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_365.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_365.csv,-1,routine,0.6787109375,1,0.3955078125,0.3955078125
sim_366,937464542,937464542,11315,vaccine_settings_366.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_366.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_366.csv,-1,routine,0.4287109375,1,0.1455078125,0.1455078125
sim_367,164546917,164546917,11315,vaccine_settings_367.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_367.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_367.csv,-1,routine,0.9287109375,1,0.6455078125,0.6455078125
sim_368,116239565,116239565,11315,vaccine_settings_368.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_368.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_368.csv,-1,routine,0.3974609375,1,0.8017578125,0.8017578125
sim_369,889157190,889157190,11315,vaccine_settings_369.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_369.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_369.csv,-1,routine,0.8974609375,1,0.3017578125,0.3017578125
sim_370,1275616003,1275616003,11315,vaccine_settings_370.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_370.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_370.csv,-1,routine,0.1474609375,1,0.0517578125,0.0517578125
sim_371,502698378,502698378,11315,vaccine_settings_371.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_371.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_371.csv,-1,routine,0.6474609375,1,0.5517578125,0.5517578125
sim_372,695927784,695927784,11315,vaccine_settings_372.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_372.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_372.csv,-1,routine,0.0224609375,1,0.4267578125,0.4267578125
sim_373,1468845409,1468845409,11315,vaccine_settings_373.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_373.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_373.csv,-1,routine,0.5224609375,1,0.9267578125,0.9267578125
sim_374,1082386596,1082386596,11315,vaccine_settings_374.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_374.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_374.csv,-1,routine,0.2724609375,1,0.6767578125,0.6767578125
sim_375,309468971,309468971,11315,vaccine_settings_375.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_375.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_375.csv,-1,routine,0.7724609375,1,0.1767578125,0.1767578125
sim_376,212854268,212854268,11315,vaccine_settings_376.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_376.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_376.csv,-1,routine,0.2099609375,1,0.6142578125,0.6142578125
sim_377,985771893,985771893,11315,vaccine_settings_377.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_377.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_377.csv,-1,routine,0.7099609375,1,0.1142578125,0.1142578125
sim_378,1372230706,1372230706,11315,vaccine_settings_378.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_378.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_378.csv,-1,routine,0.4599609375,1,0.3642578125,0.3642578125
sim_379,599313081,599313081,11315,vaccine_settings_379.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_379.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_379.csv,-1,routine,0.9599609375,1,0.8642578125,0.8642578125
sim_380,406083675,406083675,11315,vaccine_settings_380.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_380.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_380.csv,-1,routine,0.3349609375,1,0.2392578125,0.2392578125
sim_381,1179001300,1179001300,11315,vaccine_settings_381.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_381.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_381.csv,-1,routine,0.8349609375,1,0.7392578125,0.7392578125
sim_382,792542487,792542487,11315,vaccine_settings_382.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_382.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_382.csv,-1,routine,0.0849609375,1,0.9892578125,0.9892578125
sim_383,19624862,19624862,11315,vaccine_settings_383.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_383.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_383.csv,-1,routine,0.5849609375,1,0.4892578125,0.4892578125
sim_384,13586443,13586443,11315,vaccine_settings_384.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_384.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_384.csv,-1,routine,0.4169921875,1,0.1962890625,0.1962890625
sim_385,786504068,786504068,11315,vaccine_settings_385.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_385.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_385.csv,-1,routine,0.9169921875,1,0.6962890625,0.6962890625
sim_386,1172962881,1172962881,11315,vaccine_settings_386.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_386.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_386.csv,-1,routine,0.1669921875,1,0.9462890625,0.9462890625
sim_387,400045256,400045256,11315,vaccine_settings_387.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_387.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_387.csv,-1,routine,0.6669921875,1,0.4462890625,0.4462890625
sim_388,593274662,593274662,11315,vaccine_settings_388.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_388.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_388.csv,-1,routine,0.0419921875,1,0.5712890625,0.5712890625
sim_389,1366192287,1366192287,11315,vaccine_settings_389.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_389.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_389.csv,-1,routine,0.5419921875,1,0.0712890625,0.0712890625
sim_390,979733474,979733474,11315,vaccine_settings_390.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_390.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_390.csv,-1,routine,0.2919921875,1,0.3212890625,0.3212890625
sim_391,206815849,206815849,11315,vaccine_settings_391.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_391.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_391.csv,-1,routine,0.7919921875,1,0.8212890625,0.8212890625
sim_392,303430553,303430553,11315,vaccine_settings_392.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_392.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_392.csv,-1,routine,0.2294921875,1,0.3837890625,0.3837890625
sim_393,1076348178,1076348178,11315,vaccine_settings_393.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_393.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_393.csv,-1,routine,0.7294921875,1,0.8837890625,0.8837890625
sim_394,1462806990,1462806990,11315,vaccine_settings_394.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_394.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_394.csv,-1,routine,0.4794921875,1,0.6337890625,0.6337890625
sim_395,689889365,689889365,11315,vaccine_settings_395.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_395.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_395.csv,-1,routine,0.9794921875,1,0.1337890625,0.1337890625
sim_396,496659959,496659959,11315,vaccine_settings_396.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_396.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_396.csv,-1,routine,0.3544921875,1,0.7587890625,0.7587890625
sim_397,1269577584,1269577584,11315,vaccine_settings_397.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_397.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_397.csv,-1,routine,0.8544921875,1,0.2587890625,0.2587890625
sim_398,883118771,883118771,11315,vaccine_settings_398.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_398.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_398.csv,-1,routine,0.1044921875,1,0.0087890625,0.0087890625
sim_399,110201146,110201146,11315,vaccine_settings_399.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_399.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_399.csv,-1,routine,0.6044921875,1,0.5087890625,0.5087890625
sim_400,158508498,158508498,11315,vaccine_settings_400.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_400.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_400.csv,-1,routine,0.0732421875,1,0.9150390625,0.9150390625
sim_401,931426123,931426123,11315,vaccine_settings_401.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_401.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_401.csv,-1,routine,0.5732421875,1,0.4150390625,0.4150390625
sim_402,1317884935,1317884935,11315,vaccine_settings_402.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_402.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_402.csv,-1,routine,0.3232421875,1,0.1650390625,0.1650390625
sim_403,544967310,544967310,11315,vaccine_settings_403.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_403.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_403.csv,-1,routine,0.8232421875,1,0.6650390625,0.6650390625
sim_404,738196717,738196717,11315,vaccine_settings_404.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_404.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_404.csv,-1,routine,0.4482421875,1,0.2900390625,0.2900390625
sim_405,1511114342,1511114342,11315,vaccine_settings_405.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_405.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_405.csv,-1,routine,0.9482421875,1,0.7900390625,0.7900390625
sim_406,1124655529,1124655529,11315,vaccine_settings_406.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_406.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_406.csv,-1,routine,0.1982421875,1,0.5400390625,0.5400390625
sim_407,351737904,351737904,11315,vaccine_settings_407.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_407.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_407.csv,-1,routine,0.6982421875,1,0.0400390625,0.0400390625
sim_408,255123201,255123201,11315,vaccine_settings_408.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_408.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_408.csv,-1,routine,0.2607421875,1,0.7275390625,0.7275390625
sim_409,1028040826,1028040826,11315,vaccine_settings_409.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_409.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_409.csv,-1,routine,0.7607421875,1,0.2275390625,0.2275390625
sim_410,1414499638,1414499638,11315,vaccine_settings_410.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_410.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_410.csv,-1,routine,0.0107421875,1,0.4775390625,0.4775390625
sim_411,641582013,641582013,11315,vaccine_settings_411.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_411.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_411.csv,-1,routine,0.5107421875,1,0.9775390625,0.9775390625
sim_412,448352607,448352607,11315,vaccine_settings_412.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_412.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_412.csv,-1,routine,0.1357421875,1,0.1025390625,0.1025390625
sim_413,1221270232,1221270232,11315,vaccine_settings_413.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_413.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_413.csv,-1,routine,0.6357421875,1,0.6025390625,0.6025390625
sim_414,834811420,834811420,11315,vaccine_settings_414.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_414.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_414.csv,-1,routine,0.3857421875,1,0.8525390625,0.8525390625
sim_415,61893795,61893795,11315,vaccine_settings_415.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_415.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_415.csv,-1,routine,0.8857421875,1,0.3525390625,0.3525390625
sim_416,86047470,86047470,11315,vaccine_settings_416.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_416.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_416.csv,-1,routine,0.1826171875,1,0.6806640625,0.6806640625
sim_417,858965095,858965095,11315,vaccine_settings_417.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_417.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_417.csv,-1,routine,0.6826171875,1,0.1806640625,0.1806640625
