NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_0227,sim_227,445336633,445336633,11315,vaccine_settings_227.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_227.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_227.csv,-1,routine,0.9658203125,4,0.31337890625,0.045556640625,0.047021484375
sim_0228,sim_228,638567444,638567444,11315,vaccine_settings_228.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_228.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_228.csv,-1,routine,0.3408203125,4,0.75087890625,0.101806640625,0.140771484375
sim_0229,sim_229,1411490685,1411490685,11315,vaccine_settings_229.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_229.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_229.csv,-1,routine,0.8408203125,4,0.40087890625,0.026806640625,0.065771484375
sim_0230,sim_230,1025029064,1025029064,11315,vaccine_settings_230.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_230.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_230.csv,-1,routine,0.0908203125,4,0.22587890625,0.139306640625,0.028271484375
sim_0231,sim_231,252105823,252105823,11315,vaccine_settings_231.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_231.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_231.csv,-1,routine,0.5908203125,4,0.57587890625,0.064306640625,0.103271484375
sim_0236,sim_236,541952039,541952039,11315,vaccine_settings_236.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_236.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_236.csv,-1,routine,0.0283203125,4,0.53212890625,0.017431640625,0.056396484375
sim_0237,sim_237,1314875280,1314875280,11315,vaccine_settings_237.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_237.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_237.csv,-1,routine,0.5283203125,4,0.18212890625,0.092431640625,0.131396484375
sim_0238,sim_238,928413659,928413659,11315,vaccine_settings_238.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_238.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_238.csv,-1,routine,0.2783203125,4,0.35712890625,0.054931640625,0.093896484375
sim_0239,sim_239,155490418,155490418,11315,vaccine_settings_239.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_239.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_239.csv,-1,routine,0.7783203125,4,0.70712890625,0.129931640625,0.018896484375
sim_0240,sim_240,107182716,107182716,11315,vaccine_settings_240.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_240.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_240.csv,-1,routine,0.3095703125,4,0.59775390625,0.134619140625,0.051708984375
sim_0241,sim_241,880105957,880105957,11315,vaccine_settings_241.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_241.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_241.csv,-1,routine,0.8095703125,4,0.24775390625,0.059619140625,0.126708984375
sim_0242,sim_242,1266567577,1266567577,11315,vaccine_settings_242.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_242.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_242.csv,-1,routine,0.0595703125,4,0.42275390625,0.097119140625,0.089208984375
sim_0243,sim_243,493644336,493644336,11315,vaccine_settings_243.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_243.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_243.csv,-1,routine,0.5595703125,4,0.77275390625,0.022119140625,0.014208984375
sim_0244,sim_244,686875146,686875146,11315,vaccine_settings_244.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_244.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_244.csv,-1,routine,0.1845703125,4,0.16025390625,0.115869140625,0.107958984375
sim_0245,sim_245,1459798387,1459798387,11315,vaccine_settings_245.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_245.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_245.csv,-1,routine,0.6845703125,4,0.51025390625,0.040869140625,0.032958984375
sim_0246,sim_246,1073336767,1073336767,11315,vaccine_settings_246.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_246.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_246.csv,-1,routine,0.4345703125,4,0.68525390625,0.078369140625,0.070458984375
sim_0247,sim_247,300413526,300413526,11315,vaccine_settings_247.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_247.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_247.csv,-1,routine,0.9345703125,4,0.33525390625,0.003369140625,0.145458984375
sim_0252,sim_252,397028931,397028931,11315,vaccine_settings_252.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_252.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_252.csv,-1,routine,0.4970703125,4,0.37900390625,0.068994140625,0.023583984375
sim_0253,sim_253,1169952172,1169952172,11315,vaccine_settings_253.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_253.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_253.csv,-1,routine,0.9970703125,4,0.72900390625,0.143994140625,0.098583984375
sim_0254,sim_254,783490551,783490551,11315,vaccine_settings_254.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_254.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_254.csv,-1,routine,0.2470703125,4,0.55400390625,0.031494140625,0.136083984375
sim_0255,sim_255,10567310,10567310,11315,vaccine_settings_255.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_255.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_255.csv,-1,routine,0.7470703125,4,0.20400390625,0.106494140625,0.061083984375
sim_0256,sim_256,7548079,7548079,11315,vaccine_settings_256.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_256.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_256.csv,-1,routine,0.2490234375,4,0.83701171875,0.064599609375,0.028564453125
sim_0257,sim_257,780471320,780471320,11315,vaccine_settings_257.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_257.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_257.csv,-1,routine,0.7490234375,4,0.48701171875,0.139599609375,0.103564453125
sim_0258,sim_258,1166932941,1166932941,11315,vaccine_settings_258.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_258.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_258.csv,-1,routine,0.4990234375,4,0.31201171875,0.027099609375,0.141064453125
sim_0259,sim_259,394009700,394009700,11315,vaccine_settings_259.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_259.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_259.csv,-1,routine,0.9990234375,4,0.66201171875,0.102099609375,0.066064453125
sim_0264,sim_264,297394294,297394294,11315,vaccine_settings_264.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_264.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_264.csv,-1,routine,0.4365234375,4,0.61826171875,0.130224609375,0.094189453125
sim_0265,sim_265,1070317535,1070317535,11315,vaccine_settings_265.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_265.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_265.csv,-1,routine,0.9365234375,4,0.26826171875,0.055224609375,0.019189453125
sim_0266,sim_266,1456779156,1456779156,11315,vaccine_settings_266.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_266.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_266.csv,-1,routine,0.1865234375,4,0.44326171875,0.092724609375,0.056689453125
sim_0267,sim_267,683855915,683855915,11315,vaccine_settings_267.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_267.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_267.csv,-1,routine,0.6865234375,4,0.79326171875,0.017724609375,0.131689453125
sim_0272,sim_272,152471187,152471187,11315,vaccine_settings_272.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_272.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_272.csv,-1,routine,0.2802734375,4,0.24638671875,0.003662109375,0.070751953125
sim_0273,sim_273,925394428,925394428,11315,vaccine_settings_273.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_273.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_273.csv,-1,routine,0.7802734375,4,0.59638671875,0.078662109375,0.145751953125
sim_0274,sim_274,1311856048,1311856048,11315,vaccine_settings_274.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_274.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_274.csv,-1,routine,0.0302734375,4,0.77138671875,0.041162109375,0.108251953125
sim_0275,sim_275,538932807,538932807,11315,vaccine_settings_275.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_275.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_275.csv,-1,routine,0.5302734375,4,0.42138671875,0.116162109375,0.033251953125
sim_0276,sim_276,732163617,732163617,11315,vaccine_settings_276.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_276.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_276.csv,-1,routine,0.1552734375,4,0.50888671875,0.022412109375,0.089501953125
sim_0277,sim_277,1505086858,1505086858,11315,vaccine_settings_277.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_277.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_277.csv,-1,routine,0.6552734375,4,0.15888671875,0.097412109375,0.014501953125
sim_0278,sim_278,1118625238,1118625238,11315,vaccine_settings_278.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_278.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_278.csv,-1,routine,0.4052734375,4,0.33388671875,0.059912109375,0.052001953125
sim_0279,sim_279,345701997,345701997,11315,vaccine_settings_279.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_279.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_279.csv,-1,routine,0.9052734375,4,0.68388671875,0.134912109375,0.127001953125
sim_0280,sim_280,249086592,249086592,11315,vaccine_settings_280.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_280.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_280.csv,-1,routine,0.0927734375,4,0.46513671875,0.106787109375,0.136376953125
sim_0281,sim_281,1022009833,1022009833,11315,vaccine_settings_281.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_281.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_281.csv,-1,routine,0.5927734375,4,0.81513671875,0.031787109375,0.061376953125
sim_0282,sim_282,1408471453,1408471453,11315,vaccine_settings_282.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_282.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_282.csv,-1,routine,0.3427734375,4,0.64013671875,0.144287109375,0.023876953125
sim_0283,sim_283,635548212,635548212,11315,vaccine_settings_283.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_283.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_283.csv,-1,routine,0.8427734375,4,0.29013671875,0.069287109375,0.098876953125
sim_0284,sim_284,442317402,442317402,11315,vaccine_settings_284.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_284.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_284.csv,-1,routine,0.4677734375,4,0.72763671875,0.088037109375,0.005126953125
sim_0285,sim_285,1215240643,1215240643,11315,vaccine_settings_285.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_285.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_285.csv,-1,routine,0.9677734375,4,0.37763671875,0.013037109375,0.080126953125
sim_0286,sim_286,828779023,828779023,11315,vaccine_settings_286.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_286.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_286.csv,-1,routine,0.2177734375,4,0.20263671875,0.125537109375,0.117626953125
sim_0287,sim_287,55855782,55855782,11315,vaccine_settings_287.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_287.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_287.csv,-1,routine,0.7177734375,4,0.55263671875,0.050537109375,0.042626953125
sim_0288,sim_288,80009633,80009633,11315,vaccine_settings_288.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_288.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_288.csv,-1,routine,0.4833984375,4,0.43232421875,0.146630859375,0.077783203125
sim_0289,sim_289,852932874,852932874,11315,vaccine_settings_289.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_289.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_289.csv,-1,routine,0.9833984375,4,0.78232421875,0.071630859375,0.002783203125
sim_0290,sim_290,1239394494,1239394494,11315,vaccine_settings_290.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_290.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_290.csv,-1,routine,0.2333984375,4,0.60732421875,0.109130859375,0.040283203125
sim_0291,sim_291,466471253,466471253,11315,vaccine_settings_291.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_291.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_291.csv,-1,routine,0.7333984375,4,0.25732421875,0.034130859375,0.115283203125
sim_0296,sim_296,369855848,369855848,11315,vaccine_settings_296.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_296.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_296.csv,-1,routine,0.1708984375,4,0.30107421875,0.043505859375,0.012158203125
sim_0297,sim_297,1142779089,1142779089,11315,vaccine_settings_297.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_297.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_297.csv,-1,routine,0.6708984375,4,0.65107421875,0.118505859375,0.087158203125
sim_0298,sim_298,1529240710,1529240710,11315,vaccine_settings_298.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_298.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_298.csv,-1,routine,0.4208984375,4,0.82607421875,0.006005859375,0.124658203125
sim_0299,sim_299,756317469,756317469,11315,vaccine_settings_299.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_299.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_299.csv,-1,routine,0.9208984375,4,0.47607421875,0.081005859375,0.049658203125
sim_0300,sim_300,563086658,563086658,11315,vaccine_settings_300.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_300.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_300.csv,-1,routine,0.2958984375,4,0.56357421875,0.062255859375,0.143408203125
sim_0301,sim_301,1336009899,1336009899,11315,vaccine_settings_301.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_301.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_301.csv,-1,routine,0.7958984375,4,0.21357421875,0.137255859375,0.068408203125
sim_0302,sim_302,949548279,949548279,11315,vaccine_settings_302.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_302.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_302.csv,-1,routine,0.0458984375,4,0.38857421875,0.024755859375,0.030908203125
sim_0303,sim_303,176625038,176625038,11315,vaccine_settings_303.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_303.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_303.csv,-1,routine,0.5458984375,4,0.73857421875,0.099755859375,0.105908203125
sim_0304,sim_304,128317335,128317335,11315,vaccine_settings_304.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_304.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_304.csv,-1,routine,0.0146484375,4,0.67294921875,0.085693359375,0.119970703125
sim_0305,sim_305,901240576,901240576,11315,vaccine_settings_305.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_305.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_305.csv,-1,routine,0.5146484375,4,0.32294921875,0.010693359375,0.044970703125
sim_0306,sim_306,1287702197,1287702197,11315,vaccine_settings_306.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_306.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_306.csv,-1,routine,0.2646484375,4,0.49794921875,0.123193359375,0.007470703125
sim_0307,sim_307,514778956,514778956,11315,vaccine_settings_307.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_307.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_307.csv,-1,routine,0.7646484375,4,0.84794921875,0.048193359375,0.082470703125
sim_0308,sim_308,708009766,708009766,11315,vaccine_settings_308.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_308.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_308.csv,-1,routine,0.3896484375,4,0.23544921875,0.104443359375,0.026220703125
sim_0309,sim_309,1480933007,1480933007,11315,vaccine_settings_309.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_309.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_309.csv,-1,routine,0.8896484375,4,0.58544921875,0.029443359375,0.101220703125
sim_0310,sim_310,1094471387,1094471387,11315,vaccine_settings_310.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_310.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_310.csv,-1,routine,0.1396484375,4,0.76044921875,0.141943359375,0.138720703125
sim_0311,sim_311,321548146,321548146,11315,vaccine_settings_311.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_311.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_311.csv,-1,routine,0.6396484375,4,0.41044921875,0.066943359375,0.063720703125
sim_0312,sim_312,224932741,224932741,11315,vaccine_settings_312.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_312.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_312.csv,-1,routine,0.3271484375,4,0.80419921875,0.020068359375,0.054345703125
sim_0313,sim_313,997855982,997855982,11315,vaccine_settings_313.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_313.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_313.csv,-1,routine,0.8271484375,4,0.45419921875,0.095068359375,0.129345703125
sim_0314,sim_314,1384317602,1384317602,11315,vaccine_settings_314.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_314.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_314.csv,-1,routine,0.0771484375,4,0.27919921875,0.057568359375,0.091845703125
sim_0315,sim_315,611394361,611394361,11315,vaccine_settings_315.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_315.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_315.csv,-1,routine,0.5771484375,4,0.62919921875,0.132568359375,0.016845703125
sim_0316,sim_316,418163551,418163551,11315,vaccine_settings_316.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_316.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_316.csv,-1,routine,0.2021484375,4,0.36669921875,0.001318359375,0.110595703125
sim_0317,sim_317,1191086792,1191086792,11315,vaccine_settings_317.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_317.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_317.csv,-1,routine,0.7021484375,4,0.71669921875,0.076318359375,0.035595703125
sim_0318,sim_318,804625171,804625171,11315,vaccine_settings_318.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_318.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_318.csv,-1,routine,0.4521484375,4,0.54169921875,0.038818359375,0.073095703125
sim_0319,sim_319,31701930,31701930,11315,vaccine_settings_319.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_319.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_319.csv,-1,routine,0.9521484375,4,0.19169921875,0.113818359375,0.148095703125
sim_0320,sim_320,43778856,43778856,11315,vaccine_settings_320.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_320.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_320.csv,-1,routine,0.3505859375,4,0.52529296875,0.093896484375,0.003955078125
sim_0321,sim_321,816702097,816702097,11315,vaccine_settings_321.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_321.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_321.csv,-1,routine,0.8505859375,4,0.17529296875,0.018896484375,0.078955078125
sim_0322,sim_322,1203163717,1203163717,11315,vaccine_settings_322.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_322.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_322.csv,-1,routine,0.1005859375,4,0.35029296875,0.131396484375,0.116455078125
sim_0323,sim_323,430240476,430240476,11315,vaccine_settings_323.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_323.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_323.csv,-1,routine,0.6005859375,4,0.70029296875,0.056396484375,0.041455078125
sim_0324,sim_324,623471287,623471287,11315,vaccine_settings_324.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_324.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_324.csv,-1,routine,0.2255859375,4,0.26279296875,0.075146484375,0.135205078125
sim_0325,sim_325,1396394528,1396394528,11315,vaccine_settings_325.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_325.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_325.csv,-1,routine,0.7255859375,4,0.61279296875,0.000146484375,0.060205078125
sim_0326,sim_326,1009932907,1009932907,11315,vaccine_settings_326.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_326.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_326.csv,-1,routine,0.4755859375,4,0.78779296875,0.112646484375,0.022705078125
sim_0327,sim_327,237009666,237009666,11315,vaccine_settings_327.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_327.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_327.csv,-1,routine,0.9755859375,4,0.43779296875,0.037646484375,0.097705078125
sim_0328,sim_328,333625071,333625071,11315,vaccine_settings_328.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_328.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_328.csv,-1,routine,0.0380859375,4,0.74404296875,0.009521484375,0.088330078125
