SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_463,122247943,122247943,11315,vaccine_settings_463.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_463.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_463.csv,-1,routine,0.9873046875,4,0.80693359375,0.000732421875,0.038525390625
sim_464,170543426,170543426,11315,vaccine_settings_464.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_464.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_464.csv,-1,routine,0.4560546875,4,0.56630859375,0.033544921875,0.033837890625
sim_465,943271161,943271161,11315,vaccine_settings_465.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_465.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_465.csv,-1,routine,0.9560546875,4,0.21630859375,0.108544921875,0.108837890625
sim_466,1329635028,1329635028,11315,vaccine_settings_466.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_466.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_466.csv,-1,routine,0.2060546875,4,0.39130859375,0.071044921875,0.146337890625
sim_467,556907294,556907294,11315,vaccine_settings_467.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_467.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_467.csv,-1,routine,0.7060546875,4,0.74130859375,0.146044921875,0.071337890625
sim_468,750089227,750089227,11315,vaccine_settings_468.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_468.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_468.csv,-1,routine,0.0810546875,4,0.30380859375,0.014794921875,0.127587890625
sim_469,1522816962,1522816962,11315,vaccine_settings_469.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_469.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_469.csv,-1,routine,0.5810546875,4,0.65380859375,0.089794921875,0.052587890625
sim_470,1136453094,1136453094,11315,vaccine_settings_470.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_470.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_470.csv,-1,routine,0.3310546875,4,0.82880859375,0.052294921875,0.015087890625
sim_471,363725360,363725360,11315,vaccine_settings_471.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_471.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_471.csv,-1,routine,0.8310546875,4,0.47880859375,0.127294921875,0.090087890625
sim_472,267134393,267134393,11315,vaccine_settings_472.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_472.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_472.csv,-1,routine,0.1435546875,4,0.69755859375,0.080419921875,0.099462890625
sim_473,1039862128,1039862128,11315,vaccine_settings_473.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_473.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_473.csv,-1,routine,0.6435546875,4,0.34755859375,0.005419921875,0.024462890625
sim_474,1426225995,1426225995,11315,vaccine_settings_474.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_474.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_474.csv,-1,routine,0.3935546875,4,0.17255859375,0.117919921875,0.061962890625
sim_475,653498260,653498260,11315,vaccine_settings_475.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_475.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_475.csv,-1,routine,0.8935546875,4,0.52255859375,0.042919921875,0.136962890625
sim_476,460316327,460316327,11315,vaccine_settings_476.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_476.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_476.csv,-1,routine,0.2685546875,4,0.43505859375,0.099169921875,0.043212890625
sim_477,1233044061,1233044061,11315,vaccine_settings_477.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_477.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_477.csv,-1,routine,0.7685546875,4,0.78505859375,0.024169921875,0.118212890625
sim_478,846680194,846680194,11315,vaccine_settings_478.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_478.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_478.csv,-1,routine,0.0185546875,4,0.61005859375,0.136669921875,0.080712890625
sim_479,73952459,73952459,11315,vaccine_settings_479.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_479.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_479.csv,-1,routine,0.5185546875,4,0.26005859375,0.061669921875,0.005712890625
sim_480,49804718,49804718,11315,vaccine_settings_480.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_480.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_480.csv,-1,routine,0.2841796875,4,0.75224609375,0.115576171875,0.115869140625
sim_481,822532452,822532452,11315,vaccine_settings_481.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_481.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_481.csv,-1,routine,0.7841796875,4,0.40224609375,0.040576171875,0.040869140625
sim_482,1208896320,1208896320,11315,vaccine_settings_482.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_482.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_482.csv,-1,routine,0.0341796875,4,0.22724609375,0.078076171875,0.003369140625
sim_483,436168585,436168585,11315,vaccine_settings_483.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_483.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_483.csv,-1,routine,0.5341796875,4,0.57724609375,0.003076171875,0.078369140625
sim_484,629350519,629350519,11315,vaccine_settings_484.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_484.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_484.csv,-1,routine,0.1591796875,4,0.48974609375,0.134326171875,0.022119140625
sim_485,1402078253,1402078253,11315,vaccine_settings_485.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_485.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_485.csv,-1,routine,0.6591796875,4,0.83974609375,0.059326171875,0.097119140625
sim_486,1015714386,1015714386,11315,vaccine_settings_486.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_486.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_486.csv,-1,routine,0.4091796875,4,0.66474609375,0.096826171875,0.134619140625
sim_487,242986651,242986651,11315,vaccine_settings_487.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_487.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_487.csv,-1,routine,0.9091796875,4,0.31474609375,0.021826171875,0.059619140625
sim_488,339577618,339577618,11315,vaccine_settings_488.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_488.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_488.csv,-1,routine,0.0966796875,4,0.53349609375,0.068701171875,0.050244140625
sim_489,1112305353,1112305353,11315,vaccine_settings_489.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_489.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_489.csv,-1,routine,0.5966796875,4,0.18349609375,0.143701171875,0.125244140625
sim_490,1498669220,1498669220,11315,vaccine_settings_490.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_490.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_490.csv,-1,routine,0.3466796875,4,0.35849609375,0.031201171875,0.087744140625
sim_491,725941485,725941485,11315,vaccine_settings_491.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_491.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_491.csv,-1,routine,0.8466796875,4,0.70849609375,0.106201171875,0.012744140625
sim_492,532759552,532759552,11315,vaccine_settings_492.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_492.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_492.csv,-1,routine,0.4716796875,4,0.27099609375,0.049951171875,0.106494140625
sim_493,1305487286,1305487286,11315,vaccine_settings_493.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_493.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_493.csv,-1,routine,0.9716796875,4,0.62099609375,0.124951171875,0.031494140625
sim_494,919123419,919123419,11315,vaccine_settings_494.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_494.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_494.csv,-1,routine,0.2216796875,4,0.79599609375,0.012451171875,0.068994140625
sim_495,146395685,146395685,11315,vaccine_settings_495.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_495.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_495.csv,-1,routine,0.7216796875,4,0.44599609375,0.087451171875,0.143994140625
sim_496,98100201,98100201,11315,vaccine_settings_496.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_496.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_496.csv,-1,routine,0.1904296875,4,0.16162109375,0.101513671875,0.083056640625
sim_497,870827936,870827936,11315,vaccine_settings_497.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_497.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_497.csv,-1,routine,0.6904296875,4,0.51162109375,0.026513671875,0.008056640625
sim_498,1257191803,1257191803,11315,vaccine_settings_498.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_498.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_498.csv,-1,routine,0.4404296875,4,0.68662109375,0.139013671875,0.045556640625
sim_499,484464068,484464068,11315,vaccine_settings_499.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_499.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_499.csv,-1,routine,0.9404296875,4,0.33662109375,0.064013671875,0.120556640625
sim_500,677646002,677646002,11315,vaccine_settings_500.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_500.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_500.csv,-1,routine,0.3154296875,4,0.59912109375,0.082763671875,0.064306640625
sim_501,1450373737,1450373737,11315,vaccine_settings_501.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_501.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_501.csv,-1,routine,0.8154296875,4,0.24912109375,0.007763671875,0.139306640625
sim_502,1064009869,1064009869,11315,vaccine_settings_502.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_502.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_502.csv,-1,routine,0.0654296875,4,0.42412109375,0.120263671875,0.101806640625
sim_503,291282135,291282135,11315,vaccine_settings_503.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_503.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_503.csv,-1,routine,0.5654296875,4,0.77412109375,0.045263671875,0.026806640625
sim_504,194691168,194691168,11315,vaccine_settings_504.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_504.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_504.csv,-1,routine,0.3779296875,4,0.38037109375,0.017138671875,0.017431640625
sim_505,967418902,967418902,11315,vaccine_settings_505.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_505.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_505.csv,-1,routine,0.8779296875,4,0.73037109375,0.092138671875,0.092431640625
sim_506,1353782770,1353782770,11315,vaccine_settings_506.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_506.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_506.csv,-1,routine,0.1279296875,4,0.55537109375,0.054638671875,0.129931640625
sim_507,581055035,581055035,11315,vaccine_settings_507.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_507.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_507.csv,-1,routine,0.6279296875,4,0.20537109375,0.129638671875,0.054931640625
sim_508,387873102,387873102,11315,vaccine_settings_508.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_508.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_508.csv,-1,routine,0.0029296875,4,0.81787109375,0.035888671875,0.148681640625
sim_509,1160600836,1160600836,11315,vaccine_settings_509.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_509.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_509.csv,-1,routine,0.5029296875,4,0.46787109375,0.110888671875,0.073681640625
sim_510,774236969,774236969,11315,vaccine_settings_510.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_510.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_510.csv,-1,routine,0.2529296875,4,0.29287109375,0.073388671875,0.036181640625
sim_511,1509234,1509234,11315,vaccine_settings_511.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_511.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_511.csv,-1,routine,0.7529296875,4,0.64287109375,0.148388671875,0.111181640625
sim_512,2263851,2263851,11315,vaccine_settings_512.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_512.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_512.csv,-1,routine,0.37646484375,4,0.725927734375,0.0982177734375,0.0917724609375
sim_513,774991586,774991586,11315,vaccine_settings_513.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_513.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_513.csv,-1,routine,0.87646484375,4,0.375927734375,0.0232177734375,0.0167724609375
sim_514,1161355453,1161355453,11315,vaccine_settings_514.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_514.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_514.csv,-1,routine,0.12646484375,4,0.200927734375,0.1357177734375,0.0542724609375
sim_515,388627719,388627719,11315,vaccine_settings_515.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_515.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_515.csv,-1,routine,0.62646484375,4,0.550927734375,0.0607177734375,0.1292724609375
sim_516,581809652,581809652,11315,vaccine_settings_516.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_516.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_516.csv,-1,routine,0.00146484375,4,0.463427734375,0.0794677734375,0.0730224609375
sim_517,1354537387,1354537387,11315,vaccine_settings_517.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_517.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_517.csv,-1,routine,0.50146484375,4,0.813427734375,0.0044677734375,0.1480224609375
sim_518,968173519,968173519,11315,vaccine_settings_518.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_518.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_518.csv,-1,routine,0.25146484375,4,0.638427734375,0.1169677734375,0.1105224609375
sim_519,195445785,195445785,11315,vaccine_settings_519.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_519.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_519.csv,-1,routine,0.75146484375,4,0.288427734375,0.0419677734375,0.0355224609375
sim_520,292036752,292036752,11315,vaccine_settings_520.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_520.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_520.csv,-1,routine,0.18896484375,4,0.507177734375,0.0138427734375,0.0073974609375
sim_521,1064764486,1064764486,11315,vaccine_settings_521.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_521.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_521.csv,-1,routine,0.68896484375,4,0.157177734375,0.0888427734375,0.0823974609375
sim_522,1451128353,1451128353,11315,vaccine_settings_522.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_522.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_522.csv,-1,routine,0.43896484375,4,0.332177734375,0.0513427734375,0.1198974609375
sim_523,678400619,678400619,11315,vaccine_settings_523.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_523.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_523.csv,-1,routine,0.93896484375,4,0.682177734375,0.1263427734375,0.0448974609375
sim_524,485218685,485218685,11315,vaccine_settings_524.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_524.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_524.csv,-1,routine,0.31396484375,4,0.244677734375,0.0325927734375,0.1386474609375
sim_525,1257946420,1257946420,11315,vaccine_settings_525.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_525.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_525.csv,-1,routine,0.81396484375,4,0.594677734375,0.1075927734375,0.0636474609375
sim_526,871582553,871582553,11315,vaccine_settings_526.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_526.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_526.csv,-1,routine,0.06396484375,4,0.769677734375,0.0700927734375,0.0261474609375
sim_527,98854818,98854818,11315,vaccine_settings_527.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_527.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_527.csv,-1,routine,0.56396484375,4,0.419677734375,0.1450927734375,0.1011474609375
sim_528,147150302,147150302,11315,vaccine_settings_528.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_528.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_528.csv,-1,routine,0.09521484375,4,0.179052734375,0.1216552734375,0.1245849609375
sim_529,919878036,919878036,11315,vaccine_settings_529.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_529.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_529.csv,-1,routine,0.59521484375,4,0.529052734375,0.0466552734375,0.0495849609375
sim_530,1306241903,1306241903,11315,vaccine_settings_530.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_530.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_530.csv,-1,routine,0.34521484375,4,0.704052734375,0.0841552734375,0.0120849609375
sim_531,533514169,533514169,11315,vaccine_settings_531.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_531.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_531.csv,-1,routine,0.84521484375,4,0.354052734375,0.0091552734375,0.0870849609375
sim_532,726696102,726696102,11315,vaccine_settings_532.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_532.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_532.csv,-1,routine,0.47021484375,4,0.616552734375,0.1404052734375,0.0308349609375
sim_533,1499423837,1499423837,11315,vaccine_settings_533.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_533.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_533.csv,-1,routine,0.97021484375,4,0.266552734375,0.0654052734375,0.1058349609375
sim_534,1113059970,1113059970,11315,vaccine_settings_534.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_534.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_534.csv,-1,routine,0.22021484375,4,0.441552734375,0.1029052734375,0.1433349609375
sim_535,340332235,340332235,11315,vaccine_settings_535.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_535.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_535.csv,-1,routine,0.72021484375,4,0.791552734375,0.0279052734375,0.0683349609375
sim_536,243741268,243741268,11315,vaccine_settings_536.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_536.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_536.csv,-1,routine,0.28271484375,4,0.397802734375,0.0747802734375,0.0402099609375
sim_537,1016469003,1016469003,11315,vaccine_settings_537.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_537.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_537.csv,-1,routine,0.78271484375,4,0.747802734375,0.1497802734375,0.1152099609375
sim_538,1402832870,1402832870,11315,vaccine_settings_538.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_538.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_538.csv,-1,routine,0.03271484375,4,0.572802734375,0.0372802734375,0.0777099609375
sim_539,630105136,630105136,11315,vaccine_settings_539.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_539.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_539.csv,-1,routine,0.53271484375,4,0.222802734375,0.1122802734375,0.0027099609375
sim_540,436923202,436923202,11315,vaccine_settings_540.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_540.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_540.csv,-1,routine,0.15771484375,4,0.835302734375,0.0560302734375,0.0964599609375
sim_541,1209650936,1209650936,11315,vaccine_settings_541.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_541.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_541.csv,-1,routine,0.65771484375,4,0.485302734375,0.1310302734375,0.0214599609375
sim_542,823287069,823287069,11315,vaccine_settings_542.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_542.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_542.csv,-1,routine,0.40771484375,4,0.310302734375,0.0185302734375,0.0589599609375
sim_543,50559335,50559335,11315,vaccine_settings_543.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_543.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_543.csv,-1,routine,0.90771484375,4,0.660302734375,0.0935302734375,0.1339599609375
sim_544,74707076,74707076,11315,vaccine_settings_544.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_544.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_544.csv,-1,routine,0.14208984375,4,0.364990234375,0.0302490234375,0.0238037109375
sim_545,847434811,847434811,11315,vaccine_settings_545.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_545.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_545.csv,-1,routine,0.64208984375,4,0.714990234375,0.1052490234375,0.0988037109375
sim_546,1233798678,1233798678,11315,vaccine_settings_546.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_546.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_546.csv,-1,routine,0.39208984375,4,0.539990234375,0.0677490234375,0.1363037109375
sim_547,461070944,461070944,11315,vaccine_settings_547.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_547.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_547.csv,-1,routine,0.89208984375,4,0.189990234375,0.1427490234375,0.0613037109375
