SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_270,876762604,876762604,11315,vaccine_settings_270.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_270.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_270.csv,-1,routine,0.3115234375,1,0.7939453125,0.7939453125
sim_271,104124991,104124991,11315,vaccine_settings_271.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_271.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_271.csv,-1,routine,0.8115234375,1,0.2939453125,0.2939453125
sim_272,152414842,152414842,11315,vaccine_settings_272.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_272.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_272.csv,-1,routine,0.2802734375,1,0.1376953125,0.1376953125
sim_273,925052455,925052455,11315,vaccine_settings_273.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_273.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_273.csv,-1,routine,0.7802734375,1,0.6376953125,0.6376953125
sim_274,1311371261,1311371261,11315,vaccine_settings_274.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_274.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_274.csv,-1,routine,0.0302734375,1,0.8876953125,0.8876953125
sim_275,538733648,538733648,11315,vaccine_settings_275.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_275.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_275.csv,-1,routine,0.5302734375,1,0.3876953125,0.3876953125
sim_276,731893051,731893051,11315,vaccine_settings_276.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_276.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_276.csv,-1,routine,0.1552734375,1,0.5126953125,0.5126953125
sim_277,1504530664,1504530664,11315,vaccine_settings_277.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_277.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_277.csv,-1,routine,0.6552734375,1,0.0126953125,0.0126953125
sim_278,1118211858,1118211858,11315,vaccine_settings_278.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_278.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_278.csv,-1,routine,0.4052734375,1,0.2626953125,0.2626953125
sim_279,345574245,345574245,11315,vaccine_settings_279.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_279.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_279.csv,-1,routine,0.9052734375,1,0.7626953125,0.7626953125
sim_280,248994544,248994544,11315,vaccine_settings_280.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_280.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_280.csv,-1,routine,0.0927734375,1,0.4501953125,0.4501953125
sim_281,1021632156,1021632156,11315,vaccine_settings_281.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_281.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_281.csv,-1,routine,0.5927734375,1,0.9501953125,0.9501953125
sim_282,1407950962,1407950962,11315,vaccine_settings_282.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_282.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_282.csv,-1,routine,0.3427734375,1,0.7001953125,0.7001953125
sim_283,635313350,635313350,11315,vaccine_settings_283.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_283.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_283.csv,-1,routine,0.8427734375,1,0.2001953125,0.2001953125
sim_284,442153947,442153947,11315,vaccine_settings_284.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_284.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_284.csv,-1,routine,0.4677734375,1,0.8251953125,0.8251953125
sim_285,1214791559,1214791559,11315,vaccine_settings_285.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_285.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_285.csv,-1,routine,0.9677734375,1,0.3251953125,0.3251953125
sim_286,828472753,828472753,11315,vaccine_settings_286.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_286.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_286.csv,-1,routine,0.2177734375,1,0.0751953125,0.0751953125
sim_287,55835140,55835140,11315,vaccine_settings_287.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_287.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_287.csv,-1,routine,0.7177734375,1,0.5751953125,0.5751953125
sim_288,79980066,79980066,11315,vaccine_settings_288.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_288.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_288.csv,-1,routine,0.4833984375,1,0.4033203125,0.4033203125
sim_289,852617678,852617678,11315,vaccine_settings_289.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_289.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_289.csv,-1,routine,0.9833984375,1,0.9033203125,0.9033203125
sim_290,1238936485,1238936485,11315,vaccine_settings_290.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_290.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_290.csv,-1,routine,0.2333984375,1,0.6533203125,0.6533203125
sim_291,466298872,466298872,11315,vaccine_settings_291.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_291.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_291.csv,-1,routine,0.7333984375,1,0.1533203125,0.1533203125
sim_292,659458275,659458275,11315,vaccine_settings_292.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_292.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_292.csv,-1,routine,0.1083984375,1,0.7783203125,0.7783203125
sim_293,1432095888,1432095888,11315,vaccine_settings_293.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_293.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_293.csv,-1,routine,0.6083984375,1,0.2783203125,0.2783203125
sim_294,1045777081,1045777081,11315,vaccine_settings_294.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_294.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_294.csv,-1,routine,0.3583984375,1,0.0283203125,0.0283203125
sim_295,273139469,273139469,11315,vaccine_settings_295.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_295.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_295.csv,-1,routine,0.8583984375,1,0.5283203125,0.5283203125
sim_296,369719171,369719171,11315,vaccine_settings_296.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_296.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_296.csv,-1,routine,0.1708984375,1,0.2158203125,0.2158203125
sim_297,1142356783,1142356783,11315,vaccine_settings_297.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_297.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_297.csv,-1,routine,0.6708984375,1,0.7158203125,0.7158203125
sim_298,1528675589,1528675589,11315,vaccine_settings_298.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_298.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_298.csv,-1,routine,0.4208984375,1,0.9658203125,0.9658203125
sim_299,756037977,756037977,11315,vaccine_settings_299.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_299.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_299.csv,-1,routine,0.9208984375,1,0.4658203125,0.4658203125
sim_300,562878574,562878574,11315,vaccine_settings_300.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_300.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_300.csv,-1,routine,0.2958984375,1,0.5908203125,0.5908203125
sim_301,1335516186,1335516186,11315,vaccine_settings_301.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_301.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_301.csv,-1,routine,0.7958984375,1,0.0908203125,0.0908203125
sim_302,949197380,949197380,11315,vaccine_settings_302.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_302.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_302.csv,-1,routine,0.0458984375,1,0.3408203125,0.3408203125
sim_303,176559767,176559767,11315,vaccine_settings_303.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_303.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_303.csv,-1,routine,0.5458984375,1,0.8408203125,0.8408203125
sim_304,128269917,128269917,11315,vaccine_settings_304.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_304.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_304.csv,-1,routine,0.0146484375,1,0.7470703125,0.7470703125
sim_305,900907529,900907529,11315,vaccine_settings_305.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_305.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_305.csv,-1,routine,0.5146484375,1,0.2470703125,0.2470703125
sim_306,1287226335,1287226335,11315,vaccine_settings_306.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_306.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_306.csv,-1,routine,0.2646484375,1,0.4970703125,0.4970703125
sim_307,514588723,514588723,11315,vaccine_settings_307.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_307.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_307.csv,-1,routine,0.7646484375,1,0.9970703125,0.9970703125
sim_308,707748126,707748126,11315,vaccine_settings_308.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_308.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_308.csv,-1,routine,0.3896484375,1,0.1220703125,0.1220703125
sim_309,1480385739,1480385739,11315,vaccine_settings_309.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_309.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_309.csv,-1,routine,0.8896484375,1,0.6220703125,0.6220703125
sim_310,1094066932,1094066932,11315,vaccine_settings_310.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_310.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_310.csv,-1,routine,0.1396484375,1,0.8720703125,0.8720703125
sim_311,321429320,321429320,11315,vaccine_settings_311.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_311.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_311.csv,-1,routine,0.6396484375,1,0.3720703125,0.3720703125
sim_312,224849618,224849618,11315,vaccine_settings_312.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_312.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_312.csv,-1,routine,0.3271484375,1,0.9345703125,0.9345703125
sim_313,997487231,997487231,11315,vaccine_settings_313.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_313.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_313.csv,-1,routine,0.8271484375,1,0.4345703125,0.4345703125
sim_314,1383806037,1383806037,11315,vaccine_settings_314.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_314.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_314.csv,-1,routine,0.0771484375,1,0.1845703125,0.1845703125
sim_315,611168424,611168424,11315,vaccine_settings_315.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_315.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_315.csv,-1,routine,0.5771484375,1,0.6845703125,0.6845703125
sim_316,418009021,418009021,11315,vaccine_settings_316.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_316.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_316.csv,-1,routine,0.2021484375,1,0.3095703125,0.3095703125
sim_317,1190646634,1190646634,11315,vaccine_settings_317.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_317.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_317.csv,-1,routine,0.7021484375,1,0.8095703125,0.8095703125
sim_318,804327828,804327828,11315,vaccine_settings_318.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_318.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_318.csv,-1,routine,0.4521484375,1,0.5595703125,0.5595703125
sim_319,31690215,31690215,11315,vaccine_settings_319.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_319.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_319.csv,-1,routine,0.9521484375,1,0.0595703125,0.0595703125
sim_320,43762678,43762678,11315,vaccine_settings_320.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_320.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_320.csv,-1,routine,0.3505859375,1,0.5361328125,0.5361328125
sim_321,816400290,816400290,11315,vaccine_settings_321.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_321.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_321.csv,-1,routine,0.8505859375,1,0.0361328125,0.0361328125
sim_322,1202719097,1202719097,11315,vaccine_settings_322.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_322.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_322.csv,-1,routine,0.1005859375,1,0.2861328125,0.2861328125
sim_323,430081484,430081484,11315,vaccine_settings_323.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_323.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_323.csv,-1,routine,0.6005859375,1,0.7861328125,0.7861328125
sim_324,623240887,623240887,11315,vaccine_settings_324.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_324.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_324.csv,-1,routine,0.2255859375,1,0.1611328125,0.1611328125
sim_325,1395878500,1395878500,11315,vaccine_settings_325.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_325.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_325.csv,-1,routine,0.7255859375,1,0.6611328125,0.6611328125
sim_326,1009559693,1009559693,11315,vaccine_settings_326.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_326.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_326.csv,-1,routine,0.4755859375,1,0.9111328125,0.9111328125
sim_327,236922081,236922081,11315,vaccine_settings_327.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_327.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_327.csv,-1,routine,0.9755859375,1,0.4111328125,0.4111328125
sim_328,333501782,333501782,11315,vaccine_settings_328.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_328.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_328.csv,-1,routine,0.0380859375,1,0.8486328125,0.8486328125
sim_329,1106139395,1106139395,11315,vaccine_settings_329.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_329.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_329.csv,-1,routine,0.5380859375,1,0.3486328125,0.3486328125
sim_330,1492458201,1492458201,11315,vaccine_settings_330.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_330.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_330.csv,-1,routine,0.2880859375,1,0.0986328125,0.0986328125
sim_331,719820589,719820589,11315,vaccine_settings_331.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_331.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_331.csv,-1,routine,0.7880859375,1,0.5986328125,0.5986328125
sim_332,526661186,526661186,11315,vaccine_settings_332.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_332.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_332.csv,-1,routine,0.4130859375,1,0.4736328125,0.4736328125
sim_333,1299298798,1299298798,11315,vaccine_settings_333.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_333.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_333.csv,-1,routine,0.9130859375,1,0.9736328125,0.9736328125
sim_334,912979992,912979992,11315,vaccine_settings_334.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_334.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_334.csv,-1,routine,0.1630859375,1,0.7236328125,0.7236328125
sim_335,140342379,140342379,11315,vaccine_settings_335.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_335.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_335.csv,-1,routine,0.6630859375,1,0.2236328125,0.2236328125
sim_336,188632230,188632230,11315,vaccine_settings_336.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_336.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_336.csv,-1,routine,0.1318359375,1,0.3173828125,0.3173828125
sim_337,961269843,961269843,11315,vaccine_settings_337.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_337.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_337.csv,-1,routine,0.6318359375,1,0.8173828125,0.8173828125
sim_338,1347588649,1347588649,11315,vaccine_settings_338.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_338.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_338.csv,-1,routine,0.3818359375,1,0.5673828125,0.5673828125
sim_339,574951036,574951036,11315,vaccine_settings_339.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_339.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_339.csv,-1,routine,0.8818359375,1,0.0673828125,0.0673828125
sim_340,768110439,768110439,11315,vaccine_settings_340.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_340.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_340.csv,-1,routine,0.2568359375,1,0.9423828125,0.9423828125
sim_341,1540748052,1540748052,11315,vaccine_settings_341.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_341.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_341.csv,-1,routine,0.7568359375,1,0.4423828125,0.4423828125
sim_342,1154429246,1154429246,11315,vaccine_settings_342.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_342.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_342.csv,-1,routine,0.0068359375,1,0.1923828125,0.1923828125
sim_343,381791633,381791633,11315,vaccine_settings_343.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_343.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_343.csv,-1,routine,0.5068359375,1,0.6923828125,0.6923828125
sim_344,285211932,285211932,11315,vaccine_settings_344.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_344.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_344.csv,-1,routine,0.4443359375,1,0.0048828125,0.0048828125
sim_345,1057849544,1057849544,11315,vaccine_settings_345.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_345.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_345.csv,-1,routine,0.9443359375,1,0.5048828125,0.5048828125
sim_346,1444168350,1444168350,11315,vaccine_settings_346.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_346.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_346.csv,-1,routine,0.1943359375,1,0.7548828125,0.7548828125
sim_347,671530738,671530738,11315,vaccine_settings_347.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_347.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_347.csv,-1,routine,0.6943359375,1,0.2548828125,0.2548828125
sim_348,478371335,478371335,11315,vaccine_settings_348.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_348.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_348.csv,-1,routine,0.0693359375,1,0.6298828125,0.6298828125
sim_349,1251008947,1251008947,11315,vaccine_settings_349.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_349.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_349.csv,-1,routine,0.5693359375,1,0.1298828125,0.1298828125
sim_350,864690141,864690141,11315,vaccine_settings_350.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_350.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_350.csv,-1,routine,0.3193359375,1,0.3798828125,0.3798828125
sim_351,92052529,92052529,11315,vaccine_settings_351.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_351.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_351.csv,-1,routine,0.8193359375,1,0.8798828125,0.8798828125
sim_352,67907603,67907603,11315,vaccine_settings_352.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_352.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_352.csv,-1,routine,0.1162109375,1,0.0830078125,0.0830078125
sim_353,840545216,840545216,11315,vaccine_settings_353.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_353.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_353.csv,-1,routine,0.6162109375,1,0.5830078125,0.5830078125
sim_354,1226864022,1226864022,11315,vaccine_settings_354.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_354.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_354.csv,-1,routine,0.3662109375,1,0.8330078125,0.8330078125
sim_355,454226409,454226409,11315,vaccine_settings_355.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_355.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_355.csv,-1,routine,0.8662109375,1,0.3330078125,0.3330078125
sim_356,647385813,647385813,11315,vaccine_settings_356.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_356.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_356.csv,-1,routine,0.4912109375,1,0.7080078125,0.7080078125
sim_357,1420023425,1420023425,11315,vaccine_settings_357.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_357.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_357.csv,-1,routine,0.9912109375,1,0.2080078125,0.2080078125
sim_358,1033704619,1033704619,11315,vaccine_settings_358.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_358.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_358.csv,-1,routine,0.2412109375,1,0.4580078125,0.4580078125
