SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_255,10565002,10565002,11315,vaccine_settings_255.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_255.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_255.csv,-1,routine,0.7470703125,4,0.20400390625,0.106494140625,0.061083984375
sim_256,7546430,7546430,11315,vaccine_settings_256.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_256.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_256.csv,-1,routine,0.2490234375,4,0.83701171875,0.064599609375,0.028564453125
sim_257,780300816,780300816,11315,vaccine_settings_257.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_257.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_257.csv,-1,routine,0.7490234375,4,0.48701171875,0.139599609375,0.103564453125
sim_258,1166678008,1166678008,11315,vaccine_settings_258.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_258.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_258.csv,-1,routine,0.4990234375,4,0.31201171875,0.027099609375,0.141064453125
sim_259,393923623,393923623,11315,vaccine_settings_259.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_259.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_259.csv,-1,routine,0.9990234375,4,0.66201171875,0.102099609375,0.066064453125
sim_260,587112219,587112219,11315,vaccine_settings_260.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_260.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_260.csv,-1,routine,0.3740234375,4,0.39951171875,0.045849609375,0.122314453125
sim_261,1359866605,1359866605,11315,vaccine_settings_261.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_261.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_261.csv,-1,routine,0.8740234375,4,0.74951171875,0.120849609375,0.047314453125
sim_262,973489412,973489412,11315,vaccine_settings_262.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_262.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_262.csv,-1,routine,0.1240234375,4,0.57451171875,0.008349609375,0.009814453125
sim_263,200735026,200735026,11315,vaccine_settings_263.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_263.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_263.csv,-1,routine,0.6240234375,4,0.22451171875,0.083349609375,0.084814453125
sim_264,297329325,297329325,11315,vaccine_settings_264.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_264.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_264.csv,-1,routine,0.4365234375,4,0.61826171875,0.130224609375,0.094189453125
sim_265,1070083710,1070083710,11315,vaccine_settings_265.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_265.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_265.csv,-1,routine,0.9365234375,4,0.26826171875,0.055224609375,0.019189453125
sim_266,1456460903,1456460903,11315,vaccine_settings_266.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_266.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_266.csv,-1,routine,0.1865234375,4,0.44326171875,0.092724609375,0.056689453125
sim_267,683706517,683706517,11315,vaccine_settings_267.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_267.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_267.csv,-1,routine,0.6865234375,4,0.79326171875,0.017724609375,0.131689453125
sim_268,490517921,490517921,11315,vaccine_settings_268.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_268.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_268.csv,-1,routine,0.0615234375,4,0.18076171875,0.148974609375,0.037939453125
sim_269,1263272306,1263272306,11315,vaccine_settings_269.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_269.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_269.csv,-1,routine,0.5615234375,4,0.53076171875,0.073974609375,0.112939453125
sim_270,876895114,876895114,11315,vaccine_settings_270.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_270.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_270.csv,-1,routine,0.3115234375,4,0.70576171875,0.111474609375,0.075439453125
sim_271,104140728,104140728,11315,vaccine_settings_271.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_271.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_271.csv,-1,routine,0.8115234375,4,0.35576171875,0.036474609375,0.000439453125
sim_272,152437877,152437877,11315,vaccine_settings_272.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_272.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_272.csv,-1,routine,0.2802734375,4,0.24638671875,0.003662109375,0.070751953125
sim_273,925192263,925192263,11315,vaccine_settings_273.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_273.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_273.csv,-1,routine,0.7802734375,4,0.59638671875,0.078662109375,0.145751953125
sim_274,1311569456,1311569456,11315,vaccine_settings_274.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_274.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_274.csv,-1,routine,0.0302734375,4,0.77138671875,0.041162109375,0.108251953125
sim_275,538815070,538815070,11315,vaccine_settings_275.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_275.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_275.csv,-1,routine,0.5302734375,4,0.42138671875,0.116162109375,0.033251953125
sim_276,732003666,732003666,11315,vaccine_settings_276.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_276.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_276.csv,-1,routine,0.1552734375,4,0.50888671875,0.022412109375,0.089501953125
sim_277,1504758052,1504758052,11315,vaccine_settings_277.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_277.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_277.csv,-1,routine,0.6552734375,4,0.15888671875,0.097412109375,0.014501953125
sim_278,1118380859,1118380859,11315,vaccine_settings_278.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_278.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_278.csv,-1,routine,0.4052734375,4,0.33388671875,0.059912109375,0.052001953125
sim_279,345626474,345626474,11315,vaccine_settings_279.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_279.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_279.csv,-1,routine,0.9052734375,4,0.68388671875,0.134912109375,0.127001953125
sim_280,249032176,249032176,11315,vaccine_settings_280.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_280.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_280.csv,-1,routine,0.0927734375,4,0.46513671875,0.106787109375,0.136376953125
sim_281,1021786561,1021786561,11315,vaccine_settings_281.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_281.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_281.csv,-1,routine,0.5927734375,4,0.81513671875,0.031787109375,0.061376953125
sim_282,1408163754,1408163754,11315,vaccine_settings_282.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_282.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_282.csv,-1,routine,0.3427734375,4,0.64013671875,0.144287109375,0.023876953125
sim_283,635409368,635409368,11315,vaccine_settings_283.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_283.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_283.csv,-1,routine,0.8427734375,4,0.29013671875,0.069287109375,0.098876953125
sim_284,442220772,442220772,11315,vaccine_settings_284.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_284.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_284.csv,-1,routine,0.4677734375,4,0.72763671875,0.088037109375,0.005126953125
sim_285,1214975157,1214975157,11315,vaccine_settings_285.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_285.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_285.csv,-1,routine,0.9677734375,4,0.37763671875,0.013037109375,0.080126953125
sim_286,828597965,828597965,11315,vaccine_settings_286.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_286.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_286.csv,-1,routine,0.2177734375,4,0.20263671875,0.125537109375,0.117626953125
sim_287,55843579,55843579,11315,vaccine_settings_287.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_287.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_287.csv,-1,routine,0.7177734375,4,0.55263671875,0.050537109375,0.042626953125
sim_288,79992154,79992154,11315,vaccine_settings_288.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_288.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_288.csv,-1,routine,0.4833984375,4,0.43232421875,0.146630859375,0.077783203125
sim_289,852746539,852746539,11315,vaccine_settings_289.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_289.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_289.csv,-1,routine,0.9833984375,4,0.78232421875,0.071630859375,0.002783203125
sim_290,1239123732,1239123732,11315,vaccine_settings_290.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_290.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_290.csv,-1,routine,0.2333984375,4,0.60732421875,0.109130859375,0.040283203125
sim_291,466369346,466369346,11315,vaccine_settings_291.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_291.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_291.csv,-1,routine,0.7333984375,4,0.25732421875,0.034130859375,0.115283203125
sim_292,659557943,659557943,11315,vaccine_settings_292.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_292.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_292.csv,-1,routine,0.1083984375,4,0.69482421875,0.127880859375,0.059033203125
sim_293,1432312328,1432312328,11315,vaccine_settings_293.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_293.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_293.csv,-1,routine,0.6083984375,4,0.34482421875,0.052880859375,0.134033203125
sim_294,1045935136,1045935136,11315,vaccine_settings_294.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_294.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_294.csv,-1,routine,0.3583984375,4,0.16982421875,0.090380859375,0.096533203125
sim_295,273180750,273180750,11315,vaccine_settings_295.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_295.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_295.csv,-1,routine,0.8583984375,4,0.51982421875,0.015380859375,0.021533203125
sim_296,369775048,369775048,11315,vaccine_settings_296.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_296.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_296.csv,-1,routine,0.1708984375,4,0.30107421875,0.043505859375,0.012158203125
sim_297,1142529434,1142529434,11315,vaccine_settings_297.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_297.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_297.csv,-1,routine,0.6708984375,4,0.65107421875,0.118505859375,0.087158203125
sim_298,1528906626,1528906626,11315,vaccine_settings_298.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_298.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_298.csv,-1,routine,0.4208984375,4,0.82607421875,0.006005859375,0.124658203125
sim_299,756152241,756152241,11315,vaccine_settings_299.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_299.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_299.csv,-1,routine,0.9208984375,4,0.47607421875,0.081005859375,0.049658203125
sim_300,562963645,562963645,11315,vaccine_settings_300.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_300.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_300.csv,-1,routine,0.2958984375,4,0.56357421875,0.062255859375,0.143408203125
sim_301,1335718030,1335718030,11315,vaccine_settings_301.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_301.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_301.csv,-1,routine,0.7958984375,4,0.21357421875,0.137255859375,0.068408203125
sim_302,949340837,949340837,11315,vaccine_settings_302.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_302.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_302.csv,-1,routine,0.0458984375,4,0.38857421875,0.024755859375,0.030908203125
sim_303,176586452,176586452,11315,vaccine_settings_303.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_303.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_303.csv,-1,routine,0.5458984375,4,0.73857421875,0.099755859375,0.105908203125
sim_304,128289303,128289303,11315,vaccine_settings_304.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_304.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_304.csv,-1,routine,0.0146484375,4,0.67294921875,0.085693359375,0.119970703125
sim_305,901043688,901043688,11315,vaccine_settings_305.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_305.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_305.csv,-1,routine,0.5146484375,4,0.32294921875,0.010693359375,0.044970703125
sim_306,1287420881,1287420881,11315,vaccine_settings_306.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_306.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_306.csv,-1,routine,0.2646484375,4,0.49794921875,0.123193359375,0.007470703125
sim_307,514666496,514666496,11315,vaccine_settings_307.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_307.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_307.csv,-1,routine,0.7646484375,4,0.84794921875,0.048193359375,0.082470703125
sim_308,707855092,707855092,11315,vaccine_settings_308.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_308.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_308.csv,-1,routine,0.3896484375,4,0.23544921875,0.104443359375,0.026220703125
sim_309,1480609477,1480609477,11315,vaccine_settings_309.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_309.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_309.csv,-1,routine,0.8896484375,4,0.58544921875,0.029443359375,0.101220703125
sim_310,1094232285,1094232285,11315,vaccine_settings_310.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_310.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_310.csv,-1,routine,0.1396484375,4,0.76044921875,0.141943359375,0.138720703125
sim_311,321477899,321477899,11315,vaccine_settings_311.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_311.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_311.csv,-1,routine,0.6396484375,4,0.41044921875,0.066943359375,0.063720703125
sim_312,224883601,224883601,11315,vaccine_settings_312.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_312.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_312.csv,-1,routine,0.3271484375,4,0.80419921875,0.020068359375,0.054345703125
sim_313,997637986,997637986,11315,vaccine_settings_313.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_313.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_313.csv,-1,routine,0.8271484375,4,0.45419921875,0.095068359375,0.129345703125
sim_314,1384015179,1384015179,11315,vaccine_settings_314.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_314.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_314.csv,-1,routine,0.0771484375,4,0.27919921875,0.057568359375,0.091845703125
sim_315,611260794,611260794,11315,vaccine_settings_315.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_315.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_315.csv,-1,routine,0.5771484375,4,0.62919921875,0.132568359375,0.016845703125
sim_316,418072197,418072197,11315,vaccine_settings_316.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_316.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_316.csv,-1,routine,0.2021484375,4,0.36669921875,0.001318359375,0.110595703125
sim_317,1190826583,1190826583,11315,vaccine_settings_317.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_317.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_317.csv,-1,routine,0.7021484375,4,0.71669921875,0.076318359375,0.035595703125
sim_318,804449390,804449390,11315,vaccine_settings_318.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_318.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_318.csv,-1,routine,0.4521484375,4,0.54169921875,0.038818359375,0.073095703125
sim_319,31695005,31695005,11315,vaccine_settings_319.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_319.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_319.csv,-1,routine,0.9521484375,4,0.19169921875,0.113818359375,0.148095703125
sim_320,43769292,43769292,11315,vaccine_settings_320.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_320.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_320.csv,-1,routine,0.3505859375,4,0.52529296875,0.093896484375,0.003955078125
sim_321,816523677,816523677,11315,vaccine_settings_321.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_321.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_321.csv,-1,routine,0.8505859375,4,0.17529296875,0.018896484375,0.078955078125
sim_322,1202900870,1202900870,11315,vaccine_settings_322.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_322.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_322.csv,-1,routine,0.1005859375,4,0.35029296875,0.131396484375,0.116455078125
sim_323,430146485,430146485,11315,vaccine_settings_323.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_323.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_323.csv,-1,routine,0.6005859375,4,0.70029296875,0.056396484375,0.041455078125
sim_324,623335081,623335081,11315,vaccine_settings_324.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_324.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_324.csv,-1,routine,0.2255859375,4,0.26279296875,0.075146484375,0.135205078125
sim_325,1396089466,1396089466,11315,vaccine_settings_325.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_325.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_325.csv,-1,routine,0.7255859375,4,0.61279296875,0.000146484375,0.060205078125
sim_326,1009712274,1009712274,11315,vaccine_settings_326.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_326.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_326.csv,-1,routine,0.4755859375,4,0.78779296875,0.112646484375,0.022705078125
sim_327,236957888,236957888,11315,vaccine_settings_327.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_327.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_327.csv,-1,routine,0.9755859375,4,0.43779296875,0.037646484375,0.097705078125
sim_328,333552186,333552186,11315,vaccine_settings_328.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_328.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_328.csv,-1,routine,0.0380859375,4,0.74404296875,0.009521484375,0.088330078125
sim_329,1106306572,1106306572,11315,vaccine_settings_329.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_329.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_329.csv,-1,routine,0.5380859375,4,0.39404296875,0.084521484375,0.013330078125
sim_330,1492683765,1492683765,11315,vaccine_settings_330.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_330.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_330.csv,-1,routine,0.2880859375,4,0.21904296875,0.047021484375,0.050830078125
sim_331,719929379,719929379,11315,vaccine_settings_331.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_331.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_331.csv,-1,routine,0.7880859375,4,0.56904296875,0.122021484375,0.125830078125
sim_332,526740783,526740783,11315,vaccine_settings_332.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_332.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_332.csv,-1,routine,0.4130859375,4,0.48154296875,0.028271484375,0.069580078125
sim_333,1299495168,1299495168,11315,vaccine_settings_333.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_333.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_333.csv,-1,routine,0.9130859375,4,0.83154296875,0.103271484375,0.144580078125
sim_334,913117976,913117976,11315,vaccine_settings_334.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_334.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_334.csv,-1,routine,0.1630859375,4,0.65654296875,0.065771484375,0.107080078125
sim_335,140363590,140363590,11315,vaccine_settings_335.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_335.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_335.csv,-1,routine,0.6630859375,4,0.30654296875,0.140771484375,0.032080078125
sim_336,188660739,188660739,11315,vaccine_settings_336.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_336.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_336.csv,-1,routine,0.1318359375,4,0.37216796875,0.117333984375,0.046142578125
sim_337,961415125,961415125,11315,vaccine_settings_337.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_337.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_337.csv,-1,routine,0.6318359375,4,0.72216796875,0.042333984375,0.121142578125
sim_338,1347792317,1347792317,11315,vaccine_settings_338.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_338.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_338.csv,-1,routine,0.3818359375,4,0.54716796875,0.079833984375,0.083642578125
sim_339,575037932,575037932,11315,vaccine_settings_339.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_339.csv,initial_foi_iquitos.csv,686,1,1,0.5,AegyptiPars_339.csv,-1,routine,0.8818359375,4,0.19716796875,0.004833984375,0.008642578125
